data_hora,n_blumenau,c_blumenau,n_apiuna,c_apiuna,n_ibirama,c_ibirama,c_indaial,c_ituporanga,c_pouso_redondo,c_rio_do_oeste,n_rio_do_sul,c_rio_do_sul,n_taio,c_taio,c_timbo,n_blumenau_3,n_blumenau_6,n_blumenau_9,numero_evento
2013-07-24 18:15:00,3.915,0.000,3.655,0.000,2.572,0.000,0.000,0.000,0.000,0.000,3.934,0.000,3.666,0.000,0.000,3.779,3.601,3.489,17
2013-07-24 18:30:00,3.911,0.000,3.682,0.000,2.582,0.000,0.000,0.000,0.000,0.000,3.927,0.000,3.641,0.000,0.000,3.775,3.592,3.476,17
2013-07-24 18:45:00,3.901,0.000,3.706,0.000,2.565,0.000,0.000,0.000,0.000,0.000,3.917,0.000,3.617,0.000,0.000,3.743,3.582,3.473,17
2013-07-24 19:00:00,3.899,0.000,3.717,0.000,2.565,0.000,0.000,0.000,0.000,0.000,3.909,0.000,3.609,0.000,0.000,3.725,3.573,3.451,17
2013-07-24 19:15:00,3.884,0.000,3.714,0.000,2.580,0.000,0.000,0.000,0.000,0.000,3.902,0.000,3.600,0.000,0.000,3.718,3.558,3.456,17
2013-07-24 19:30:00,3.873,0.000,3.706,0.000,2.567,0.000,0.000,0.000,0.000,0.000,3.900,0.000,3.577,0.000,0.000,3.695,3.565,3.445,17
2013-07-24 19:45:00,3.867,0.000,3.692,0.000,2.567,0.000,0.000,0.000,0.000,0.000,3.892,0.000,3.573,0.000,0.000,3.672,3.546,3.443,17
2013-07-24 20:00:00,3.861,0.000,3.675,0.000,2.572,0.000,0.000,0.000,0.000,0.000,3.875,0.000,3.552,0.000,0.000,3.674,3.534,3.445,17
2013-07-24 20:15:00,3.838,0.000,3.663,0.000,2.572,0.000,0.000,0.000,0.000,0.000,3.867,0.000,3.541,0.000,0.000,3.643,3.518,3.441,17
2013-07-24 20:30:00,3.833,0.000,3.651,0.000,2.560,0.000,0.000,0.000,0.000,0.000,3.861,0.000,3.526,0.000,0.000,3.638,3.508,3.436,17
2013-07-24 20:45:00,3.806,0.000,3.641,0.000,2.562,0.000,0.000,0.000,0.000,0.000,3.850,0.000,3.511,0.000,0.000,3.632,3.498,3.441,17
2013-07-24 21:00:00,3.796,0.000,3.632,0.000,2.555,0.000,0.000,0.000,0.000,0.000,3.844,0.000,3.497,0.000,0.000,3.619,3.496,3.431,17
2013-07-24 21:15:00,3.779,0.000,3.622,0.000,2.550,0.000,0.000,0.000,0.000,0.000,3.842,0.000,3.484,0.000,0.000,3.601,3.489,3.445,17
2013-07-24 21:30:00,3.775,0.000,3.614,0.000,2.565,0.000,0.000,0.000,0.000,0.000,3.825,0.000,3.469,0.000,0.000,3.592,3.476,3.433,17
2013-07-24 21:45:00,3.743,0.000,3.612,0.000,2.575,0.000,0.000,0.000,0.000,0.000,3.817,0.000,3.454,0.000,0.000,3.582,3.473,3.443,17
2013-07-24 22:00:00,3.725,0.000,3.608,0.000,2.570,0.000,0.000,0.000,0.000,0.000,3.817,0.000,3.431,0.000,0.000,3.573,3.451,3.428,17
2013-07-24 22:15:00,3.718,0.000,3.599,0.000,2.562,0.000,0.000,0.000,0.000,0.000,3.800,0.000,3.422,0.000,0.000,3.558,3.456,3.422,17
2013-07-24 22:30:00,3.695,0.000,3.595,0.000,2.564,0.000,0.000,0.000,0.000,0.000,3.800,0.000,3.408,0.000,0.000,3.565,3.445,3.420,17
2013-07-24 22:45:00,3.672,0.000,3.587,0.000,2.549,0.000,0.000,0.000,0.000,0.000,3.784,0.000,3.405,0.000,0.000,3.546,3.443,3.422,17
2013-07-24 23:00:00,3.674,0.000,3.579,0.000,2.562,0.000,0.000,0.000,0.000,0.000,3.775,0.000,3.386,0.000,0.000,3.534,3.445,3.408,17
2013-07-24 23:15:00,3.643,0.000,3.575,0.000,2.560,0.000,0.000,0.000,0.000,0.000,3.767,0.000,3.371,0.000,0.000,3.518,3.441,3.391,17
2013-07-24 23:30:00,3.638,0.000,3.571,0.000,2.552,0.000,0.000,0.000,0.000,0.000,3.767,0.000,3.357,0.000,0.000,3.508,3.436,3.395,17
2013-07-24 23:45:00,3.632,0.000,3.567,0.000,2.545,0.000,0.000,0.000,0.000,0.000,3.750,0.000,3.342,0.000,0.000,3.498,3.441,3.362,17
2013-07-25 00:00:00,3.619,0.000,3.564,0.000,2.547,0.000,0.000,0.000,0.000,0.000,3.746,0.000,3.334,0.000,0.000,3.496,3.431,3.357,17
2013-07-25 00:15:00,3.601,0.000,3.558,0.000,2.552,0.000,0.000,0.000,0.000,0.000,3.733,0.000,3.319,0.000,0.000,3.489,3.445,3.336,17
2013-07-25 00:30:00,3.592,0.000,3.558,0.000,2.550,0.000,0.000,0.000,0.000,0.000,3.726,0.000,3.311,0.000,0.000,3.476,3.433,3.328,17
2013-07-25 00:45:00,3.582,0.000,3.554,0.000,2.543,0.000,0.000,0.000,0.000,0.000,3.726,0.000,3.298,0.000,0.000,3.473,3.443,3.313,17
2013-07-25 01:00:00,3.573,0.000,3.550,0.000,2.540,0.000,0.000,0.000,0.000,0.000,3.713,0.000,3.279,0.000,0.000,3.451,3.428,3.299,17
2013-07-25 01:15:00,3.558,0.000,3.546,0.000,2.550,0.000,0.000,0.000,0.000,0.000,3.709,0.000,3.268,0.000,0.000,3.456,3.422,3.282,17
2013-07-25 01:30:00,3.565,0.000,3.540,0.000,2.545,0.000,0.000,0.000,0.000,0.000,3.701,0.000,3.255,0.000,0.254,3.445,3.420,3.275,17
2013-07-25 01:45:00,3.546,0.000,3.534,0.000,2.538,0.000,0.000,0.000,0.000,0.000,3.693,0.000,3.255,0.000,0.000,3.443,3.422,3.263,17
2013-07-25 02:00:00,3.534,0.000,3.532,0.000,2.535,0.000,0.000,0.000,0.000,0.000,3.684,0.000,3.230,0.000,0.000,3.445,3.408,3.232,17
2013-07-25 02:15:00,3.518,0.000,3.528,0.400,2.535,0.000,0.254,0.000,0.000,0.000,3.676,0.000,3.230,0.000,0.508,3.441,3.391,3.227,17
2013-07-25 02:30:00,3.508,0.254,3.521,0.000,2.533,0.000,0.000,0.000,0.000,0.000,3.668,0.000,3.213,0.000,0.254,3.436,3.395,3.210,17
2013-07-25 02:45:00,3.498,0.000,3.517,0.200,2.542,0.000,0.000,0.000,0.000,0.000,3.655,0.000,3.197,0.000,0.254,3.441,3.362,3.188,17
2013-07-25 03:00:00,3.496,0.000,3.513,0.200,2.538,0.400,0.000,0.000,0.000,0.000,3.660,0.000,3.184,0.000,0.000,3.431,3.357,3.179,17
2013-07-25 03:15:00,3.489,0.000,3.509,0.000,2.533,0.000,0.000,0.000,0.000,0.000,3.647,0.000,3.180,0.000,0.000,3.445,3.336,3.173,17
2013-07-25 03:30:00,3.476,0.000,3.501,0.000,2.524,0.200,0.000,0.000,0.000,0.000,3.643,0.000,3.169,0.000,0.000,3.433,3.328,3.171,17
2013-07-25 03:45:00,3.473,0.000,3.497,0.000,2.534,0.000,0.000,0.000,0.000,0.000,3.635,0.000,3.150,0.000,0.000,3.443,3.313,3.145,17
2013-07-25 04:00:00,3.451,0.000,3.493,0.000,2.529,0.000,0.000,0.254,0.000,0.000,3.618,0.000,3.143,0.000,0.000,3.428,3.299,3.141,17
2013-07-25 04:15:00,3.456,0.000,3.484,0.000,2.536,0.000,0.000,0.000,0.000,0.000,3.619,0.000,3.133,0.000,0.000,3.422,3.282,3.124,17
2013-07-25 04:30:00,3.445,0.000,3.480,0.000,2.526,0.000,0.000,0.000,0.000,0.000,3.610,0.000,3.123,0.000,0.000,3.420,3.275,3.114,17
2013-07-25 04:45:00,3.443,0.000,3.476,0.000,2.524,0.000,0.000,0.000,0.000,0.000,3.602,0.254,3.113,0.000,0.000,3.422,3.263,3.099,17
2013-07-25 05:00:00,3.445,0.000,3.470,0.000,2.534,0.000,0.000,0.000,0.000,0.000,3.594,0.000,3.096,0.000,0.000,3.408,3.232,3.093,17
2013-07-25 05:15:00,3.441,0.000,3.468,0.000,2.532,0.000,0.000,0.000,0.000,0.000,3.586,0.000,3.087,0.000,0.000,3.391,3.227,3.085,17
2013-07-25 05:30:00,3.436,0.000,3.462,0.000,2.527,0.000,0.000,0.000,0.000,0.000,3.584,0.000,3.079,0.000,0.000,3.395,3.210,3.074,17
2013-07-25 05:45:00,3.441,0.000,3.460,0.000,2.524,0.000,0.000,0.000,0.000,0.000,3.571,0.000,3.066,0.000,0.000,3.362,3.188,3.066,17
2013-07-25 06:00:00,3.431,0.000,3.451,0.000,2.514,0.000,0.000,0.000,0.000,0.000,3.569,0.000,3.060,0.000,0.000,3.357,3.179,3.053,17
2013-07-25 06:15:00,3.445,0.000,3.447,0.000,2.524,0.000,0.000,0.000,0.000,0.000,3.556,0.000,3.045,0.000,0.000,3.336,3.173,3.055,17
2013-07-25 06:30:00,3.433,0.000,3.445,0.000,2.528,0.000,0.000,0.000,0.000,0.000,3.556,0.000,3.037,0.000,0.254,3.328,3.171,3.049,17
2013-07-25 06:45:00,3.443,0.000,3.439,0.000,2.529,0.000,0.000,0.000,0.000,0.000,3.544,0.000,3.029,0.000,0.254,3.313,3.145,3.039,17
2013-07-25 07:00:00,3.428,0.000,3.437,0.000,2.512,0.000,0.000,0.000,0.000,0.000,3.536,0.000,3.018,0.000,0.000,3.299,3.141,3.053,17
2013-07-25 07:15:00,3.422,0.000,3.431,0.000,2.502,0.000,0.254,0.000,0.000,0.000,3.527,0.000,3.011,0.000,0.000,3.282,3.124,3.036,17
2013-07-25 07:30:00,3.420,0.000,3.427,0.000,2.504,0.000,0.254,0.000,0.000,0.000,3.525,0.000,2.997,0.000,0.000,3.275,3.114,3.037,17
2013-07-25 07:45:00,3.422,0.000,3.423,0.000,2.519,0.000,0.000,0.000,0.000,0.000,3.517,0.000,2.987,0.000,0.000,3.263,3.099,3.055,17
2013-07-25 08:00:00,3.408,0.000,3.419,0.000,2.524,0.000,0.000,0.000,0.000,0.000,3.510,0.000,2.987,0.000,0.254,3.232,3.093,3.055,17
2013-07-25 08:15:00,3.391,0.000,3.414,0.000,2.512,0.000,0.000,0.000,0.000,0.000,3.502,0.000,2.974,0.000,0.000,3.227,3.085,3.068,17
2013-07-25 08:30:00,3.395,0.000,3.410,0.000,2.522,0.000,0.000,0.000,0.000,0.000,3.496,0.000,2.961,0.000,0.000,3.210,3.074,3.064,17
2013-07-25 08:45:00,3.362,0.000,3.410,0.000,2.511,0.000,0.000,0.000,0.000,0.254,3.488,0.000,2.953,0.000,0.000,3.188,3.066,3.072,17
2013-07-25 09:00:00,3.357,0.000,3.406,0.000,2.513,0.000,0.000,0.000,0.000,0.000,3.483,0.000,2.944,0.000,0.000,3.179,3.053,3.091,17
2013-07-25 09:15:00,3.336,0.000,3.402,0.000,2.514,0.000,0.000,0.000,0.000,0.000,3.477,0.000,2.936,0.000,0.000,3.173,3.055,3.095,17
2013-07-25 09:30:00,3.328,0.000,3.394,0.000,2.514,0.000,0.000,0.000,0.000,0.000,3.469,0.000,2.929,0.000,0.000,3.171,3.049,3.095,17
2013-07-25 09:45:00,3.313,0.000,3.388,0.000,2.505,0.000,0.000,0.000,0.000,0.000,3.460,0.000,2.927,0.000,0.000,3.145,3.039,3.101,17
2013-07-25 10:00:00,3.299,0.000,3.386,0.000,2.507,0.000,0.000,0.000,0.000,0.000,3.452,0.000,2.919,0.000,0.000,3.141,3.053,3.102,17
2013-07-25 10:15:00,3.282,0.000,3.384,0.000,2.502,0.000,0.000,0.000,0.000,0.000,3.448,0.000,2.908,0.000,0.000,3.124,3.036,3.101,17
2013-07-25 10:30:00,3.275,0.000,3.382,0.000,2.507,0.000,0.000,0.000,0.000,0.000,3.444,0.000,2.895,0.000,0.000,3.114,3.037,3.091,17
2013-07-25 10:45:00,3.263,0.000,3.378,0.000,2.504,0.000,0.000,0.000,0.000,0.000,3.429,0.000,2.889,0.000,0.254,3.099,3.055,3.095,17
2013-07-25 11:00:00,3.232,0.000,3.371,0.000,2.499,0.000,0.000,0.000,0.000,0.000,3.427,0.000,2.878,0.000,0.000,3.093,3.055,3.087,17
2013-07-25 11:15:00,3.227,0.000,3.369,0.000,2.499,0.000,0.000,0.000,0.000,0.000,3.419,0.000,2.869,0.000,0.000,3.085,3.068,3.080,17
2013-07-25 11:30:00,3.210,0.000,3.363,0.000,2.501,0.000,0.000,0.000,0.000,0.000,3.419,0.000,2.863,0.000,0.000,3.074,3.064,3.062,17
2013-07-25 11:45:00,3.188,0.000,3.359,0.000,2.493,0.000,0.000,0.000,0.000,0.000,3.410,0.000,2.860,0.000,0.000,3.066,3.072,3.058,17
2013-07-25 12:00:00,3.179,0.000,3.353,0.000,2.486,0.000,0.000,0.000,0.000,0.000,3.401,0.000,2.848,0.000,0.000,3.053,3.091,3.049,17
2013-07-25 12:15:00,3.173,0.000,3.349,0.000,2.495,0.000,0.000,0.000,0.000,0.000,3.392,0.000,2.840,0.000,0.000,3.055,3.095,3.037,17
2013-07-25 12:30:00,3.171,0.000,3.345,0.000,2.480,0.000,0.000,0.000,0.000,0.000,3.384,0.000,2.823,0.000,0.000,3.049,3.095,3.022,17
2013-07-25 12:45:00,3.145,0.000,3.343,0.200,2.495,0.000,0.000,0.000,0.000,0.000,3.376,0.000,2.823,0.000,0.000,3.039,3.101,3.015,17
2013-07-25 13:00:00,3.141,0.000,3.336,0.000,2.498,0.000,0.000,0.000,0.000,0.000,3.367,0.000,2.811,0.000,0.000,3.053,3.102,3.003,17
2013-07-25 13:15:00,3.124,0.000,3.334,0.000,2.500,0.000,0.000,0.000,0.000,0.000,3.367,0.000,2.806,0.000,0.000,3.036,3.101,2.982,17
2013-07-25 13:30:00,3.114,0.000,3.327,0.000,2.500,0.000,0.000,0.000,0.000,0.000,3.358,0.000,2.804,0.000,0.000,3.037,3.091,2.971,17
2013-07-25 13:45:00,3.099,0.000,3.325,0.000,2.493,0.000,0.000,0.000,0.000,0.000,3.348,0.000,2.800,0.000,0.000,3.055,3.095,2.957,17
2013-08-10 06:00:00,2.002,0.254,2.201,1.200,1.530,0.800,0.000,1.778,1.270,1.016,3.650,1.778,3.444,0.762,0.000,1.912,1.824,2.053,18
2013-08-10 06:15:00,2.017,0.000,2.222,2.400,1.548,1.400,0.000,1.270,1.270,1.016,3.702,2.286,3.520,0.508,0.000,1.896,1.831,2.099,18
2013-08-10 06:30:00,2.025,0.000,2.238,3.200,1.563,0.800,0.000,1.016,0.508,0.508,3.752,1.270,3.584,0.254,0.000,1.877,1.833,2.133,18
2013-08-10 06:45:00,2.025,0.000,2.261,1.200,1.578,0.800,0.254,0.254,0.000,0.508,3.794,0.508,3.660,0.000,0.000,1.860,1.856,2.177,18
2013-08-10 07:00:00,2.015,0.254,2.279,0.600,1.588,1.000,1.016,0.508,1.016,1.016,3.842,0.762,3.736,1.016,0.000,1.853,1.862,2.223,18
2013-08-10 07:15:00,2.019,0.508,2.304,2.800,1.618,1.200,0.508,0.762,0.508,0.508,3.901,0.762,3.821,0.254,0.000,1.835,1.870,2.283,18
2013-08-10 07:30:00,2.007,0.254,2.331,0.800,1.638,1.600,0.762,0.508,0.508,0.508,3.959,0.762,3.906,0.508,0.000,1.835,1.895,2.325,18
2013-08-10 07:45:00,1.996,0.762,2.353,0.200,1.670,0.800,0.762,0.254,0.254,0.508,4.018,0.762,3.980,0.254,0.000,1.824,1.919,2.388,18
2013-08-10 08:00:00,1.982,0.254,2.386,2.000,1.697,0.400,0.000,1.016,0.254,0.254,4.078,0.508,4.067,0.000,0.000,1.820,1.931,2.441,18
2013-08-10 08:15:00,1.961,0.000,2.419,0.400,1.712,0.600,0.000,0.254,0.000,0.000,4.143,0.000,4.145,0.000,0.000,1.818,1.965,2.520,18
2013-08-10 08:30:00,1.954,0.254,2.454,0.400,1.732,0.600,0.000,0.000,0.000,0.000,4.201,0.000,4.236,0.000,0.000,1.809,1.994,2.594,18
2013-08-10 08:45:00,1.931,0.000,2.489,0.400,1.752,0.200,0.000,0.000,0.000,0.000,4.268,0.000,4.312,0.000,0.000,1.814,2.021,2.671,18
2013-08-10 09:00:00,1.912,0.000,2.530,0.000,1.800,0.000,0.000,0.254,0.000,0.000,4.335,1.270,4.380,0.000,0.000,1.824,2.053,2.751,18
2013-08-10 09:15:00,1.896,0.000,2.575,0.000,1.805,0.400,0.000,0.000,0.254,0.000,4.393,0.000,4.465,0.254,0.000,1.831,2.099,2.816,18
2013-08-10 09:30:00,1.877,0.000,2.624,0.400,1.837,0.800,0.000,0.000,0.000,0.254,4.466,1.016,4.541,0.000,0.000,1.833,2.133,2.900,18
2013-08-10 09:45:00,1.860,0.000,2.682,0.400,1.871,0.400,0.000,0.254,0.254,0.254,4.527,0.000,4.620,0.254,0.000,1.856,2.177,2.950,18
2013-08-10 10:00:00,1.853,0.000,2.745,0.800,1.912,0.000,0.508,0.000,0.762,0.000,4.585,1.270,4.694,0.508,0.000,1.862,2.223,3.015,18
2013-08-10 10:15:00,1.835,0.000,2.809,0.400,1.940,0.200,0.000,0.508,0.254,0.254,4.644,0.508,4.772,0.000,0.000,1.870,2.283,3.079,18
2013-08-10 10:30:00,1.835,0.000,2.862,0.000,1.977,0.000,0.000,0.254,0.254,0.508,4.702,0.000,4.845,0.000,0.000,1.895,2.325,3.137,18
2013-08-10 10:45:00,1.824,0.000,2.928,0.000,2.012,0.000,0.000,0.508,0.000,0.000,4.752,0.508,4.916,0.000,0.000,1.919,2.388,3.171,18
2013-08-10 11:00:00,1.820,0.000,2.983,0.000,2.044,0.200,0.254,0.254,0.000,0.000,4.813,1.524,4.985,0.000,0.000,1.931,2.441,3.215,18
2013-08-10 11:15:00,1.818,0.000,3.031,0.200,2.064,0.200,0.254,0.000,0.000,0.000,4.863,0.000,5.050,0.000,0.000,1.965,2.520,3.257,18
2013-08-10 11:30:00,1.809,0.000,3.088,0.200,2.100,0.000,0.000,0.000,0.000,0.000,4.921,0.000,5.099,0.000,0.000,1.994,2.594,3.292,18
2013-08-10 11:45:00,1.814,0.000,3.148,0.000,2.132,0.000,0.000,0.000,0.000,0.000,4.955,0.000,5.169,0.000,0.000,2.021,2.671,3.316,18
2013-08-10 12:00:00,1.824,0.000,3.216,0.000,2.149,0.000,0.000,0.000,0.000,0.000,5.019,0.000,5.237,0.000,0.000,2.053,2.751,3.357,18
2013-08-10 12:15:00,1.831,0.000,3.281,0.000,2.172,0.000,0.000,0.000,0.000,0.000,5.061,0.000,5.287,0.000,0.000,2.099,2.816,3.383,18
2013-08-10 12:30:00,1.833,0.000,3.349,0.000,2.171,0.000,0.000,0.000,0.254,0.000,5.109,0.000,5.338,0.508,0.000,2.133,2.900,3.416,18
2013-08-10 12:45:00,1.856,0.000,3.417,0.000,2.171,0.000,0.000,0.000,0.000,0.254,5.153,0.000,5.411,0.000,0.000,2.177,2.950,3.433,18
2013-08-10 13:00:00,1.862,0.000,3.472,0.000,2.177,0.000,0.000,0.254,0.254,0.254,5.195,0.000,5.451,0.254,0.000,2.223,3.015,3.450,18
2013-08-10 13:15:00,1.870,0.000,3.528,0.000,2.206,0.000,0.000,0.000,0.508,0.000,5.237,0.508,5.500,0.000,0.000,2.283,3.079,3.477,18
2013-08-10 13:30:00,1.895,0.000,3.579,0.000,2.253,0.000,0.000,0.254,0.508,0.254,5.270,0.000,5.555,0.254,0.000,2.325,3.137,3.490,18
2013-08-10 13:45:00,1.919,0.000,3.624,0.000,2.297,0.000,0.000,0.000,0.254,0.254,5.318,0.508,5.601,0.508,0.000,2.388,3.171,3.506,18
2013-08-10 14:00:00,1.931,0.000,3.667,0.000,2.316,0.000,0.000,0.254,0.254,0.000,5.345,0.508,5.652,0.254,0.000,2.441,3.215,3.529,18
2013-08-10 14:15:00,1.965,0.000,3.708,0.000,2.296,0.000,0.000,0.000,0.508,0.254,5.387,0.000,5.675,0.254,0.000,2.520,3.257,3.553,18
2013-08-10 14:30:00,1.994,0.000,3.747,0.000,2.284,0.400,0.000,0.000,0.000,0.254,5.429,0.254,5.720,0.508,0.000,2.594,3.292,3.569,18
2013-08-10 14:45:00,2.021,0.000,3.780,0.000,2.169,0.000,0.000,0.254,0.508,0.254,5.445,0.508,5.760,0.762,0.000,2.671,3.316,3.586,18
2013-08-10 15:00:00,2.053,0.000,3.811,0.000,2.102,0.000,0.000,0.254,1.016,0.254,5.487,0.254,5.796,1.016,0.000,2.751,3.357,3.601,18
2013-08-10 15:15:00,2.099,0.000,3.844,0.600,2.112,1.600,0.000,0.762,1.270,4.064,5.520,0.762,5.828,1.270,0.000,2.816,3.383,3.626,18
2013-08-10 15:30:00,2.133,0.000,3.879,0.800,2.163,0.600,0.254,2.794,0.762,1.270,5.548,0.254,5.866,0.508,0.000,2.900,3.416,3.643,18
2013-08-10 15:45:00,2.177,0.762,3.914,1.000,2.269,0.200,0.254,0.508,0.508,0.508,5.577,0.000,5.900,0.508,0.000,2.950,3.433,3.672,18
2013-08-10 16:00:00,2.223,0.254,3.951,0.400,2.415,0.000,0.000,0.508,0.254,0.762,5.608,1.016,5.932,0.000,0.000,3.015,3.450,3.674,18
2013-08-10 16:15:00,2.283,0.254,3.981,1.400,2.471,1.000,0.000,0.508,0.000,0.508,5.646,0.508,5.957,0.000,0.000,3.079,3.477,3.699,18
2013-08-10 16:30:00,2.325,0.000,3.996,0.200,2.478,0.200,0.000,0.000,0.254,0.254,5.671,0.508,5.991,0.254,0.000,3.137,3.490,3.714,18
2013-08-10 16:45:00,2.388,0.000,4.004,0.000,2.466,0.400,0.000,0.508,0.000,0.762,5.702,1.016,6.016,0.000,0.000,3.171,3.506,3.727,18
2013-08-10 17:00:00,2.441,0.000,4.006,0.200,2.408,0.800,0.000,0.254,0.254,0.508,5.729,0.762,6.042,0.000,0.000,3.215,3.529,3.745,18
2013-08-10 17:15:00,2.520,0.000,4.012,0.600,2.403,0.600,0.000,0.254,0.000,0.254,5.760,0.254,6.074,0.000,0.000,3.257,3.553,3.760,18
2013-08-10 17:30:00,2.594,0.508,4.035,0.200,2.376,0.200,0.508,0.000,0.000,0.000,5.788,0.254,6.093,0.000,0.000,3.292,3.569,3.769,18
2013-08-10 17:45:00,2.671,1.016,4.061,0.200,2.371,0.200,0.508,0.000,0.000,0.000,5.804,0.254,6.118,0.000,0.000,3.316,3.586,3.798,18
2013-08-10 18:00:00,2.751,0.762,4.111,0.000,2.369,0.000,0.000,0.000,0.000,0.000,5.821,0.000,6.144,0.254,0.000,3.357,3.601,3.806,18
2013-08-10 18:15:00,2.816,0.000,4.152,0.000,2.400,0.000,0.000,0.000,0.000,0.000,5.848,0.000,6.169,0.000,0.000,3.383,3.626,3.829,18
2013-08-10 18:30:00,2.900,0.000,4.191,0.000,2.426,0.000,0.000,0.000,0.000,0.000,5.879,0.000,6.184,0.000,0.000,3.416,3.643,3.842,18
2013-08-10 18:45:00,2.950,0.000,4.226,0.000,2.393,0.000,0.000,0.000,0.000,0.000,5.904,0.000,6.218,0.000,0.000,3.433,3.672,3.859,18
2013-08-10 19:00:00,3.015,0.000,4.257,0.000,2.391,0.000,0.000,0.000,0.000,0.000,5.921,0.000,6.235,0.000,0.000,3.450,3.674,3.880,18
2013-08-10 19:15:00,3.079,0.000,4.283,0.000,2.416,0.000,0.000,0.000,0.000,0.000,5.952,0.000,6.267,0.000,0.000,3.477,3.699,3.903,18
2013-08-10 19:30:00,3.137,0.000,4.300,0.000,2.421,0.000,0.000,0.000,0.000,0.000,5.963,0.000,6.292,0.000,0.000,3.490,3.714,3.919,18
2013-08-10 19:45:00,3.171,0.254,4.306,0.000,2.423,0.000,0.000,0.254,0.000,0.000,6.003,0.000,6.312,0.000,0.000,3.506,3.727,3.940,18
2013-08-10 20:00:00,3.215,0.000,4.314,0.000,2.426,0.000,0.000,0.000,0.000,0.000,6.013,0.000,6.335,0.000,0.000,3.529,3.745,3.964,18
2013-08-10 20:15:00,3.257,0.000,4.318,0.000,2.451,0.000,0.000,0.000,0.000,0.000,6.026,0.000,6.354,0.000,0.000,3.553,3.760,3.957,18
2013-08-10 20:30:00,3.292,0.000,4.324,0.000,2.440,0.000,0.000,0.000,0.000,0.000,6.055,0.000,6.373,0.000,0.000,3.569,3.769,3.987,18
2013-08-10 20:45:00,3.316,0.000,4.330,0.000,2.438,0.000,0.000,0.000,0.000,0.000,6.063,0.000,6.392,0.000,0.000,3.586,3.798,3.993,18
2013-08-10 21:00:00,3.357,0.000,4.337,0.000,2.455,0.000,0.000,0.000,0.000,0.000,6.088,0.000,6.426,0.000,0.000,3.601,3.806,4.012,18
2013-08-10 21:15:00,3.383,0.000,4.355,0.000,2.441,0.000,0.000,0.000,0.000,0.000,6.105,0.000,6.437,0.000,0.000,3.626,3.829,4.033,18
2013-08-10 21:30:00,3.416,0.000,4.370,0.000,2.443,0.000,0.000,0.000,0.000,0.000,6.115,0.000,6.459,0.000,0.000,3.643,3.842,4.050,18
2013-08-10 21:45:00,3.433,0.000,4.376,0.000,2.456,0.000,0.000,0.000,0.000,0.000,6.138,0.000,6.485,0.000,0.000,3.672,3.859,4.073,18
2013-08-10 22:00:00,3.450,0.000,4.382,0.000,2.461,0.000,0.000,0.000,0.000,0.000,6.147,0.000,6.502,0.000,0.000,3.674,3.880,4.071,18
2013-08-10 22:15:00,3.477,0.000,4.384,0.000,2.451,0.000,0.000,0.000,0.000,0.000,6.163,0.000,6.519,0.000,0.000,3.699,3.903,4.100,18
2013-08-10 22:30:00,3.490,0.000,4.390,0.000,2.461,0.000,0.000,0.000,0.000,0.000,6.180,0.000,6.525,0.000,0.000,3.714,3.919,4.106,18
2013-08-10 22:45:00,3.506,0.000,4.409,0.000,2.459,0.000,0.000,0.000,0.000,0.000,6.188,0.000,6.559,0.000,0.000,3.727,3.940,4.115,18
2013-08-10 23:00:00,3.529,0.000,4.424,0.000,2.458,0.000,0.000,0.000,0.000,0.000,6.197,0.000,6.574,0.000,0.000,3.745,3.964,4.115,18
2013-08-10 23:15:00,3.553,0.000,4.448,0.000,2.461,0.000,0.000,0.000,0.000,0.000,6.197,0.000,6.587,0.000,0.000,3.760,3.957,4.121,18
2013-08-10 23:30:00,3.569,0.000,4.459,0.000,2.473,0.000,0.000,0.000,0.000,0.000,6.188,0.000,6.612,0.000,0.000,3.769,3.987,4.136,18
2013-08-10 23:45:00,3.586,0.000,4.482,0.000,2.485,0.000,0.000,0.000,0.000,0.000,6.197,0.000,6.623,0.000,0.000,3.798,3.993,4.131,18
2013-08-11 00:00:00,3.601,0.000,4.480,0.000,2.482,0.000,0.000,0.000,0.000,0.000,6.199,0.000,6.637,0.000,0.000,3.806,4.012,4.146,18
2013-08-11 00:15:00,3.626,0.000,4.482,0.000,2.457,0.000,0.000,0.000,0.000,0.000,6.205,0.000,6.644,0.000,0.000,3.829,4.033,4.135,18
2013-08-11 00:30:00,3.643,0.000,4.487,0.000,2.451,0.000,0.000,0.000,0.000,0.000,6.201,0.000,6.663,0.000,0.000,3.842,4.050,4.142,18
2013-08-11 00:45:00,3.672,0.000,4.492,0.000,2.450,0.000,0.000,0.000,0.000,0.000,6.195,0.000,6.671,0.000,0.000,3.859,4.073,4.136,18
2013-08-11 01:00:00,3.674,0.000,4.494,0.000,2.480,0.000,0.000,0.000,0.000,0.000,6.197,0.000,6.695,0.000,0.000,3.880,4.071,4.121,18
2013-08-11 01:15:00,3.699,0.000,4.500,0.000,2.485,0.000,0.000,0.000,0.000,0.000,6.180,0.000,6.705,0.000,0.000,3.903,4.100,4.133,18
2013-08-11 01:30:00,3.714,0.000,4.502,0.000,2.476,0.000,0.000,0.000,0.000,0.000,6.180,0.000,6.716,0.000,0.000,3.919,4.106,4.121,18
2013-08-11 01:45:00,3.727,0.000,4.508,0.000,2.478,0.000,0.000,0.000,0.000,0.000,6.172,0.000,6.722,0.000,0.000,3.940,4.115,4.115,18
